level_0,index,ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph,Valid,Valid_CO2,bkps
3302,3302,2023-06-22 00:55:02,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3303,3303,2023-06-22 00:55:03,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3304,3304,2023-06-22 00:55:04,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3305,3305,2023-06-22 00:55:05,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3306,3306,2023-06-22 00:55:06,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3307,3307,2023-06-22 00:55:07,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3308,3308,2023-06-22 00:55:08,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3309,3309,2023-06-22 00:55:09,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3310,3310,2023-06-22 00:55:10,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3311,3311,2023-06-22 00:55:11,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3312,3312,2023-06-22 00:55:12,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3313,3313,2023-06-22 00:55:13,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3314,3314,2023-06-22 00:55:14,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3315,3315,2023-06-22 00:55:15,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3316,3316,2023-06-22 00:55:16,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3317,3317,2023-06-22 00:55:17,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3318,3318,2023-06-22 00:55:18,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3319,3319,2023-06-22 00:55:19,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3320,3320,2023-06-22 00:55:20,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3321,3321,2023-06-22 00:55:21,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3322,3322,2023-06-22 00:55:22,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3323,3323,2023-06-22 00:55:23,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3324,3324,2023-06-22 00:55:24,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3325,3325,2023-06-22 00:55:25,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3326,3326,2023-06-22 00:55:26,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3327,3327,2023-06-22 00:55:27,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3328,3328,2023-06-22 00:55:28,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3329,3329,2023-06-22 00:55:29,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3330,3330,2023-06-22 00:55:30,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3331,3331,2023-06-22 00:55:31,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3332,3332,2023-06-22 00:55:32,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3333,3333,2023-06-22 00:55:33,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3334,3334,2023-06-22 00:55:34,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3335,3335,2023-06-22 00:55:35,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3336,3336,2023-06-22 00:55:36,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3337,3337,2023-06-22 00:55:37,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3338,3338,2023-06-22 00:55:38,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3339,3339,2023-06-22 00:55:39,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3340,3340,2023-06-22 00:55:40,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3341,3341,2023-06-22 00:55:41,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3342,3342,2023-06-22 00:55:42,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3343,3343,2023-06-22 00:55:43,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3344,3344,2023-06-22 00:55:44,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3345,3345,2023-06-22 00:55:45,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3346,3346,2023-06-22 00:55:46,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3347,3347,2023-06-22 00:55:47,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3348,3348,2023-06-22 00:55:48,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3349,3349,2023-06-22 00:55:49,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3350,3350,2023-06-22 00:55:50,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3351,3351,2023-06-22 00:55:51,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3352,3352,2023-06-22 00:55:52,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3353,3353,2023-06-22 00:55:53,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3354,3354,2023-06-22 00:55:54,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3355,3355,2023-06-22 00:55:55,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3356,3356,2023-06-22 00:55:56,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3357,3357,2023-06-22 00:55:57,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3358,3358,2023-06-22 00:55:58,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3359,3359,2023-06-22 00:55:59,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3360,3360,2023-06-22 00:56:00,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3361,3361,2023-06-22 00:56:01,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3362,3362,2023-06-22 00:56:02,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3363,3363,2023-06-22 00:56:03,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3364,3364,2023-06-22 00:56:04,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3365,3365,2023-06-22 00:56:05,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3366,3366,2023-06-22 00:56:06,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3367,3367,2023-06-22 00:56:07,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3368,3368,2023-06-22 00:56:08,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3369,3369,2023-06-22 00:56:09,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3370,3370,2023-06-22 00:56:10,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3371,3371,2023-06-22 00:56:11,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3372,3372,2023-06-22 00:56:12,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3373,3373,2023-06-22 00:56:13,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3374,3374,2023-06-22 00:56:14,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3375,3375,2023-06-22 00:56:15,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3376,3376,2023-06-22 00:56:16,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3377,3377,2023-06-22 00:56:17,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3378,3378,2023-06-22 00:56:18,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3379,3379,2023-06-22 00:56:19,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3380,3380,2023-06-22 00:56:20,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3381,3381,2023-06-22 00:56:21,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3382,3382,2023-06-22 00:56:22,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3383,3383,2023-06-22 00:56:23,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3384,3384,2023-06-22 00:56:24,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3385,3385,2023-06-22 00:56:25,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3386,3386,2023-06-22 00:56:26,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3387,3387,2023-06-22 00:56:27,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3388,3388,2023-06-22 00:56:28,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3389,3389,2023-06-22 00:56:29,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3390,3390,2023-06-22 00:56:30,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3391,3391,2023-06-22 00:56:31,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3392,3392,2023-06-22 00:56:32,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3393,3393,2023-06-22 00:56:33,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3394,3394,2023-06-22 00:56:34,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3395,3395,2023-06-22 00:56:35,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3396,3396,2023-06-22 00:56:36,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3397,3397,2023-06-22 00:56:37,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3398,3398,2023-06-22 00:56:38,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3399,3399,2023-06-22 00:56:39,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3400,3400,2023-06-22 00:56:40,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3401,3401,2023-06-22 00:56:41,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3402,3402,2023-06-22 00:56:42,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3403,3403,2023-06-22 00:56:43,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3404,3404,2023-06-22 00:56:44,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3405,3405,2023-06-22 00:56:45,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3406,3406,2023-06-22 00:56:46,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3407,3407,2023-06-22 00:56:47,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3408,3408,2023-06-22 00:56:48,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3409,3409,2023-06-22 00:56:49,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3410,3410,2023-06-22 00:56:50,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3411,3411,2023-06-22 00:56:51,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3412,3412,2023-06-22 00:56:52,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3413,3413,2023-06-22 00:56:53,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3414,3414,2023-06-22 00:56:54,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3415,3415,2023-06-22 00:56:55,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3416,3416,2023-06-22 00:56:56,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3417,3417,2023-06-22 00:56:57,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3418,3418,2023-06-22 00:56:58,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3419,3419,2023-06-22 00:56:59,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3420,3420,2023-06-22 00:57:00,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3421,3421,2023-06-22 00:57:01,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3422,3422,2023-06-22 00:57:02,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3423,3423,2023-06-22 00:57:03,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3424,3424,2023-06-22 00:57:04,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3425,3425,2023-06-22 00:57:05,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3426,3426,2023-06-22 00:57:06,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3427,3427,2023-06-22 00:57:07,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3428,3428,2023-06-22 00:57:08,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3429,3429,2023-06-22 00:57:09,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3430,3430,2023-06-22 00:57:10,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3431,3431,2023-06-22 00:57:11,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3432,3432,2023-06-22 00:57:12,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3433,3433,2023-06-22 00:57:13,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3434,3434,2023-06-22 00:57:14,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3435,3435,2023-06-22 00:57:15,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3436,3436,2023-06-22 00:57:16,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3437,3437,2023-06-22 00:57:17,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3438,3438,2023-06-22 00:57:18,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3439,3439,2023-06-22 00:57:19,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3440,3440,2023-06-22 00:57:20,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3441,3441,2023-06-22 00:57:21,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3442,3442,2023-06-22 00:57:22,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3443,3443,2023-06-22 00:57:23,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3444,3444,2023-06-22 00:57:24,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3445,3445,2023-06-22 00:57:25,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3446,3446,2023-06-22 00:57:26,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3447,3447,2023-06-22 00:57:27,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3448,3448,2023-06-22 00:57:28,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3449,3449,2023-06-22 00:57:29,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3450,3450,2023-06-22 00:57:30,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3451,3451,2023-06-22 00:57:31,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3452,3452,2023-06-22 00:57:32,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3453,3453,2023-06-22 00:57:33,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3454,3454,2023-06-22 00:57:34,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3455,3455,2023-06-22 00:57:35,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3456,3456,2023-06-22 00:57:36,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3457,3457,2023-06-22 00:57:37,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3458,3458,2023-06-22 00:57:38,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3459,3459,2023-06-22 00:57:39,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3460,3460,2023-06-22 00:57:40,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3461,3461,2023-06-22 00:57:41,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3462,3462,2023-06-22 00:57:42,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3463,3463,2023-06-22 00:57:43,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3464,3464,2023-06-22 00:57:44,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3465,3465,2023-06-22 00:57:45,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3466,3466,2023-06-22 00:57:46,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3467,3467,2023-06-22 00:57:47,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
3468,3468,2023-06-22 00:57:48,27.8,40.9,10.0,16.0,16.0,940.0,361.0,132.0,477.0,592.0,121.0,Study Desk,A5,XXXX,1,1,0
